dataset_id,TRAN_AMT,WF_dvc_age,ALERT_TRGR_CD,DVC_TYPE_TXT,CARR_Missing,PH_NUM_UPDT_TS_Missing,PWD_UPDT_TS tm_year,PWD_UPDT_TS tm_hour,PWD_UPDT_TS tm_min,PH_NUM_UPDT_TS tm_year,PH_NUM_UPDT_TS tm_mon,PH_NUM_UPDT_TS tm_hour,PH_NUM_UPDT_TS tm_sec,PH_NUM_UPDT_TS tm_yday
1814,139.13,1794,2,2.0,0,0,2019.0,16.0,34.0,2018.0,1.0,9.0,37.0,8.0
1815,1879.18,625,1,2.0,0,0,2020.0,7.0,39.0,2018.0,7.0,6.0,37.0,196.0
1816,39.02,2144,2,0.0,0,1,2020.0,18.0,2.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1817,0.01,1754,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1818,67.7,27,1,1.0,0,1,2021.0,11.0,32.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1819,467.43,523,2,2.0,0,1,2019.0,4.0,18.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1820,489.12,0,1,0.0,1,0,2021.0,16.0,48.0,2020.0,5.0,13.0,11.0,128.0
1821,13.82,569,2,1.0,0,1,2021.0,16.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1822,491.22,8,2,1.0,1,0,2020.0,12.0,59.0,2020.0,5.0,11.0,5.0,133.0
1823,0.01,1835,2,2.0,0,0,2020.0,4.0,36.0,2020.0,3.0,6.0,37.0,68.0
1824,490.29,68,2,1.0,1,0,2020.0,17.0,35.0,2021.0,5.0,17.0,12.0,121.0
1825,0.01,692,2,0.0,0,1,2020.0,10.0,0.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1826,0.01,458,1,2.0,0,1,2021.0,4.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1827,488.24,478,1,2.0,0,0,2020.0,18.0,18.0,2018.0,8.0,5.0,47.0,224.0
1828,0.75,108,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1829,493.32,2164,2,1.0,0,1,2020.0,18.0,54.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1830,492.04,263,2,4.0,1,0,2019.554677488253,10.29666809055959,26.19564288765485,2017.0,12.0,23.0,12.0,356.0
1831,491.41,0,2,1.0,1,0,2021.0,14.0,59.0,2020.0,5.0,6.0,5.0,134.0
1832,19.16,1474,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1833,492.51,0,2,2.0,0,1,2021.0,19.0,56.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1834,0.01,613,1,2.0,1,1,2020.0,4.0,2.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1835,487.6,0,2,0.0,1,1,2020.0,12.0,26.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1836,20.38,1521,2,2.0,0,0,2017.0,4.0,5.0,2019.0,7.0,6.0,37.0,189.0
1837,5.15,949,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,12.0,1.0,37.0,356.0
1838,22.37,2,2,0.0,0,1,2020.0,4.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1839,500.08,449,1,3.0,0,0,2021.0,12.0,55.0,2021.0,12.0,12.0,7.0,339.0
1840,0.01,0,1,1.0,0,1,2021.0,0.0,54.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1841,487.35,0,2,1.0,1,0,2019.0,0.0,43.0,2017.0,7.0,13.0,5.0,197.0
1842,83.86,705,2,2.0,0,1,2020.0,12.0,14.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1843,8.78,784,1,2.0,0,0,2017.0,4.0,49.0,2020.0,9.0,13.0,37.0,246.0
1844,57.48,50,2,0.0,0,0,2020.0,4.0,49.0,2019.0,9.0,20.0,42.0,251.0
1845,490.55,1600,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2017.0,9.0,11.0,46.0,253.0
1846,488.19,0,2,2.0,0,1,2020.0,12.0,56.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1847,426.58,1120,2,1.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2018.0,4.0,18.0,42.0,98.0
1848,0.01,60,2,2.0,0,0,2020.0,22.0,39.0,2020.0,9.0,11.0,42.0,257.0
1849,462.61,659,1,2.0,0,1,2020.0,3.0,10.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1850,11.79,1785,2,1.0,0,1,2020.0,4.0,6.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1851,412.73,1036,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1852,11.85,442,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1853,491.45,135,1,1.0,1,0,2020.0,10.0,55.0,2021.0,4.0,17.0,5.0,91.0
1854,244.55,1088,2,2.0,0,0,2020.0,0.0,25.0,2018.0,3.0,17.0,47.0,88.0
1855,0.01,506,1,2.0,1,0,2021.0,8.0,12.0,2020.0,3.0,16.0,37.0,67.0
1856,118.05,0,2,1.0,1,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,5.0,23.0,11.0,126.0
1857,0.21,1240,2,1.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2018.0,12.0,16.0,16.0,362.0
1858,1.8,1794,1,2.0,0,0,2017.0,0.0,7.0,2019.0,7.0,18.0,55.0,189.0
1859,0.72,84,1,2.0,0,1,2020.0,4.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1860,481.86,119,1,2.0,0,1,2017.0,4.0,9.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1861,493.93,0,2,0.0,0,0,2020.0,9.0,51.0,2017.0,6.0,9.0,5.0,166.0
1862,71.67,625,1,0.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2019.0,3.0,11.0,58.0,67.0
1863,1.13,419,1,2.0,1,0,2020.0,20.0,54.0,2020.0,4.0,13.0,58.0,119.0
1864,462.28,1327,1,2.0,0,0,2020.0,4.0,29.0,2019.0,7.0,6.0,16.0,208.0
1865,58.71,1090,2,2.0,0,0,2021.0,17.0,10.0,2017.0,8.0,6.0,37.0,220.0
1866,488.66,790,1,0.0,1,0,2021.0,17.0,35.0,2020.0,5.0,16.0,5.0,128.0
1867,0.01,74,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1868,493.78,63,1,1.0,0,0,2017.0,6.0,24.0,2019.0,4.0,21.0,5.0,92.0
1869,494.39,1719,2,1.0,0,0,2021.0,20.0,4.0,2018.0,5.0,12.0,37.0,121.0
1870,18.76,501,2,2.0,0,1,2019.0,11.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1871,486.64,85,2,2.0,0,1,2020.0,12.0,40.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1872,0.01,722,2,2.0,0,1,2017.0,6.0,22.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1873,487.29,0,2,1.0,1,0,2018.0,9.0,35.0,2020.0,5.0,12.0,19.0,122.0
1874,495.27,1585,2,2.0,0,1,2020.0,10.0,56.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1875,468.81,486,1,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,9.0,12.0,33.0,252.0
1876,3.55,1728,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1877,490.2,0,1,1.0,0,0,2020.0,12.0,14.0,2021.0,5.0,14.0,5.0,121.0
1878,62.86,381,1,2.0,0,0,2021.0,16.0,7.0,2020.0,1.0,9.0,37.0,8.0
1879,51.86,1502,2,2.0,0,0,2020.0,7.0,7.0,2019.0,10.0,9.0,8.0,298.0
1880,2.46,43,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1881,492.23,666,2,2.0,0,1,2021.0,9.0,37.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1882,491.39,0,1,1.0,0,1,2020.0,10.0,30.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1883,489.17,517,1,3.0,0,0,2018.0,12.0,56.0,2020.0,5.0,6.0,5.0,122.0
1884,50.72,2085,1,1.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2017.0,3.0,8.0,10.0,85.0
1885,548.09,110,2,2.0,0,1,2020.0,18.0,19.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1886,477.99,540,2,2.0,0,1,2020.0,15.0,32.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1887,0.01,1746,2,2.0,0,1,2021.0,10.0,49.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1888,491.44,0,2,2.0,1,1,2021.0,14.0,50.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1889,492.1,741,1,1.0,0,0,2020.0,19.0,23.0,2021.0,5.0,11.0,2.0,121.0
1890,488.22,0,2,2.0,1,1,2021.0,12.0,41.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1891,1191.81,688,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1892,8.07,224,2,2.0,0,1,2021.0,15.0,43.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1893,447.81,179,1,2.0,0,0,2019.0,11.0,17.0,2019.0,7.0,6.0,58.0,189.0
1894,488.27,475,2,2.0,0,0,2017.0,10.0,10.0,2021.0,1.0,7.0,32.0,5.0
1895,75.08,467,2,1.0,0,1,2020.0,4.0,34.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1896,0.01,421,1,2.0,0,1,2020.0,0.0,8.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1897,1981.75,592,2,2.0,0,1,2020.0,4.0,41.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1898,822.29,2020,2,1.0,0,1,2017.0,13.0,38.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1899,495.52,9,2,1.0,0,0,2021.0,17.0,56.0,2020.0,7.0,17.0,2.0,183.0
1900,1363.79,470,1,1.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,9.0,20.0,19.0,245.0
1901,486.58,0,2,2.0,1,0,2020.0,12.0,23.0,2020.0,5.0,12.0,5.0,134.0
1902,0.01,363,1,2.0,1,1,2020.0,4.0,30.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1903,488.14,0,1,0.0,1,0,2021.0,9.0,50.0,2018.0,5.0,8.0,5.0,121.0
1904,488.75,13,1,2.0,1,1,2020.0,9.0,52.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1905,2.43,102,1,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1906,492.01,0,2,1.0,1,1,2020.0,17.0,16.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1907,490.15,558,2,2.0,1,0,2021.0,7.0,54.0,2020.0,5.0,7.0,5.0,138.0
1908,36.09,2451,1,2.0,0,1,2018.0,4.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1909,2.38,601,1,2.0,0,1,2019.0,4.0,28.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1910,484.65,935,1,4.0,0,1,2020.0,7.0,8.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1911,487.0,0,2,0.0,1,0,2021.0,15.0,7.0,2020.0,5.0,9.0,5.0,125.0
1912,458.69,320,1,2.0,0,1,2020.0,15.0,53.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1913,28.41,202,2,0.0,0,1,2021.0,12.0,54.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1914,491.01,961,1,1.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,8.0,16.0,13.0,221.0
1915,91.05,487,1,2.0,1,0,2021.0,12.0,52.0,2019.0,5.0,21.0,5.0,136.0
1916,461.36,256,2,2.0,0,1,2020.0,4.0,10.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1917,6.13,573,1,1.0,0,0,2020.0,8.0,10.0,2018.0,1.0,6.0,37.0,16.0
1918,0.01,435,1,1.0,0,0,2020.0,4.0,55.0,2019.0,2.0,6.0,28.0,39.0
1919,492.69,199,2,1.0,1,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1920,491.51,2,2,1.0,0,0,2020.0,17.0,14.0,2020.0,12.0,13.0,39.0,336.0
1921,471.6,114,1,2.0,0,0,2018.0,6.0,14.0,2017.0,12.0,6.0,0.0,342.0
1922,491.65,379,2,0.0,0,1,2019.0,12.0,8.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1923,0.01,1857,2,2.0,0,0,2020.0,12.0,17.0,2018.0,6.0,6.0,4.0,166.0
1924,41.19,198,2,2.0,1,1,2021.0,4.0,10.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1925,493.21,52,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2021.0,5.0,8.0,0.0,128.0
1926,348.84,1906,1,0.0,0,0,2021.0,17.0,56.0,2020.0,8.0,23.0,6.0,214.0
1927,15.57,118,2,2.0,0,0,2020.0,4.0,30.0,2018.0,6.0,10.0,37.0,179.0
1928,0.01,122,1,2.0,0,1,2017.0,14.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1929,75.2,515,1,2.0,0,0,2017.0,0.0,7.0,2020.0,3.0,11.0,57.0,68.0
1930,487.78,27,2,1.0,0,0,2021.0,12.0,27.0,2020.0,1.0,13.0,47.0,22.0
1931,20.77,473,2,2.0,0,1,2020.0,15.0,6.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1932,30.59,427,1,1.0,0,0,2017.0,4.0,45.0,2019.0,5.0,6.0,42.0,121.0
1933,492.51,0,1,2.0,0,0,2020.0,5.0,21.0,2020.0,6.0,15.0,1.0,158.0
1934,496.02,0,1,1.0,0,0,2020.0,14.0,49.0,2017.0,5.0,16.0,5.0,144.0
1935,0.01,393,1,2.0,0,1,2019.0,14.0,24.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1936,490.79,198,2,2.0,1,0,2020.0,19.0,11.0,2020.0,5.0,10.0,5.0,144.0
1937,489.73,0,1,2.0,1,1,2021.0,8.0,43.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1938,12.69,1844,2,0.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1939,0.01,78,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1940,0.01,38,2,2.0,1,1,2017.0,4.0,17.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1941,488.96,0,2,2.0,1,0,2020.0,12.0,5.0,2020.0,5.0,1.0,43.0,131.0
1942,493.66,162,2,1.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2019.0,12.0,8.0,41.0,350.0
1943,2157.42,912,2,1.0,0,0,2020.0,11.0,21.0,2020.0,9.0,15.0,48.0,250.0
1944,4.85,1737,1,2.0,0,1,2020.0,4.0,31.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1945,17.74,2471,2,0.0,1,0,2019.0,5.0,20.0,2020.0,3.0,17.0,49.0,74.0
1946,487.09,380,1,2.0,0,0,2020.0,10.0,1.0,2020.0,7.0,3.0,37.0,195.0
1947,491.13,1107,2,1.0,0,0,2021.0,17.0,2.0,2021.0,5.0,6.0,5.0,134.0
1948,83.63,216,1,2.0,1,1,2017.0,8.0,57.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1949,0.35,4,2,0.0,0,0,2017.0,10.0,56.0,2018.0,7.0,6.0,57.0,198.0
1950,10.94,551,1,1.0,1,0,2021.0,4.0,26.0,2020.0,3.0,6.0,37.0,77.0
1951,497.93,1553,2,2.0,0,1,2021.0,15.0,5.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1952,0.01,9,1,2.0,0,0,2021.0,19.0,52.0,2018.0,11.0,21.0,37.0,312.0
1953,491.72,73,2,1.0,0,1,2021.0,6.0,33.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1954,359.79,158,1,2.0,0,0,2020.0,15.0,17.0,2019.0,11.0,6.0,12.0,309.0
1955,0.01,32,1,2.0,0,1,2017.0,8.0,13.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1956,476.7,216,1,2.0,0,0,2017.0,3.0,53.0,2020.0,3.0,6.0,37.0,84.0
1957,0.01,27,2,2.0,1,1,2019.0,4.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1958,165.46,1610,2,1.0,0,1,2017.0,12.0,5.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1959,47.99,1666,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1960,17.22,1290,1,2.0,0,1,2020.0,4.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1961,0.01,3,1,2.0,0,0,2021.0,8.0,24.0,2020.0,6.0,6.0,37.0,160.0
1962,17.35,2571,1,0.0,0,1,2017.0,2.0,43.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1963,477.47,171,1,1.0,0,1,2020.0,4.0,28.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1964,487.55,191,2,1.0,1,1,2020.0,18.0,56.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1965,491.1,1072,2,2.0,1,1,2020.0,12.0,17.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1966,491.5,1169,1,1.0,1,0,2019.0,11.0,2.0,2021.0,5.0,12.0,54.0,146.0
1967,0.01,0,2,0.0,1,1,2020.0,11.0,14.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1968,493.34,1194,2,0.0,1,1,2021.0,16.0,33.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1969,455.44,2099,1,1.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1970,489.6,2241,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,4.0,14.0,5.0,118.0
1971,491.1,0,2,2.0,1,0,2020.0,6.0,21.0,2019.0,5.0,11.0,39.0,132.0
1972,19.12,502,1,0.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2018.0,7.0,15.0,37.0,185.0
1973,7.04,89,2,2.0,0,1,2017.0,6.0,55.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1974,495.36,2077,2,1.0,0,0,2020.0,12.0,52.0,2018.0,5.0,10.0,5.0,121.0
1975,489.81,2029,1,2.0,0,0,2019.0,10.0,2.0,2020.0,5.0,12.0,9.0,133.0
1976,0.01,688,1,1.0,0,1,2020.0,13.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1977,548.95,950,1,1.0,0,0,2018.0,4.0,7.0,2019.0,6.0,14.0,37.0,154.0
1978,491.01,0,2,1.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1979,21.25,1493,1,2.0,0,1,2017.0,8.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1980,0.01,467,1,2.0,1,1,2020.0,1.0,7.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1981,38.9,31,1,1.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1982,95.3,75,1,2.0,0,0,2017.0,4.0,52.0,2021.0,1.0,9.0,19.0,8.0
1983,5.51,277,1,0.0,0,1,2021.0,7.0,25.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1984,127.97,607,2,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,4.0,13.0,5.0,119.0
1985,494.64,380,1,2.0,0,1,2020.0,4.0,5.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1986,8.35,2681,2,2.0,1,0,2017.0,10.0,44.0,2020.0,7.0,14.0,37.0,206.0
1987,128.31,395,2,0.0,0,0,2017.0,14.0,27.0,2018.0,11.0,6.0,20.0,323.0
1988,492.82,0,2,1.0,1,1,2020.0,12.0,10.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1989,21.12,2360,2,2.0,0,1,2021.0,7.0,6.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1990,98.18,9,2,1.0,1,0,2021.0,7.0,1.0,2020.0,5.0,17.0,5.0,132.0
1991,488.28,0,2,0.0,1,0,2021.0,17.0,22.0,2020.0,5.0,9.0,5.0,122.0
1992,86.78,277,2,2.0,0,1,2017.0,16.0,56.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1993,491.16,0,1,2.0,0,0,2021.0,9.0,56.0,2019.0,12.0,16.0,8.0,353.0
1994,372.18,1697,1,2.0,0,0,2019.0,14.0,7.0,2019.0,7.0,15.0,37.0,204.0
1995,497.89,208,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
1996,492.54,1862,1,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,5.0,14.0,56.0,148.0
1997,491.34,1584,2,4.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2020.0,5.0,23.0,23.0,145.0
1998,0.01,831,1,2.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2019.0,12.0,6.0,47.0,346.0
1999,0.01,751,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2000,15.11,151,1,2.0,0,0,2017.0,0.0,7.0,2018.0,5.0,6.0,39.0,150.0
2001,488.47,0,1,2.0,1,0,2019.0,19.0,0.0,2020.0,5.0,10.0,7.0,133.0
2002,61.04,1666,1,2.0,0,1,2017.0,10.0,3.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2003,404.95,154,1,2.0,0,0,2020.0,6.0,10.0,2019.0,12.0,9.0,53.0,364.0
2004,493.46,1302,1,2.0,0,1,2021.0,2.0,53.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2005,144.5,813,1,1.0,0,1,2017.0,4.0,44.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2006,118.45,911,1,2.0,0,0,2018.0,6.0,26.0,2021.0,5.0,11.0,16.0,147.0
2007,485.4,47,2,1.0,0,1,2020.0,4.0,5.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2008,1950.06,782,2,1.0,0,1,2019.0,14.0,41.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2009,486.81,0,1,0.0,0,0,2019.554677488253,10.29666809055959,26.19564288765485,2021.0,3.0,6.0,46.0,88.0
2010,504.22,2173,2,2.0,0,0,2018.0,20.0,16.0,2021.0,3.0,20.0,40.0,66.0
2011,0.01,0,2,0.0,1,1,2021.0,12.0,31.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2012,471.99,703,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2013,7.62,1666,2,2.0,0,0,2018.0,15.0,7.0,2017.0,10.0,9.0,54.0,291.0
2014,485.56,63,2,2.0,1,0,2021.0,12.0,16.0,2021.0,5.0,19.0,5.0,121.0
2015,476.75,2282,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2016,6.24,1376,2,2.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2017,494.31,192,1,2.0,0,0,2021.0,9.0,25.0,2021.0,12.0,6.0,5.0,355.0
2018,20.44,985,2,0.0,0,1,2017.0,10.0,19.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2019,0.01,21,2,2.0,0,0,2021.0,12.0,7.0,2019.0,1.0,6.0,37.0,8.0
2020,0.01,798,2,0.0,0,0,2021.0,9.0,4.0,2018.0,5.0,13.0,5.0,134.0
2021,491.4,1483,2,1.0,0,1,2020.0,13.0,44.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2022,497.08,522,2,1.0,0,1,2019.554677488253,10.29666809055959,26.19564288765485,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2023,490.48,0,2,0.0,1,0,2021.0,7.0,56.0,2020.0,5.0,10.0,5.0,126.0
2024,5.05,489,2,2.0,0,1,2020.0,4.0,46.0,2019.2462887989204,6.115384615384615,11.398785425101215,28.02968960863698,168.138326585695
2025,113.49,558,1,0.0,0,0,2021.0,10.0,41.0,2018.0,8.0,19.0,56.0,230.0
